Year,Month,STRATEGY_ID,Country,ISO3,Area,LIVE_EXP,LIVE_DEC,NEW_GROWTH,MVMT_MEMBER,MVMT_LEADER,NEW_STAFF,FT_LABORER
2011,8,COVERAGE,Indonesia - West,IDN04,ASEO,355,35,86,7,4,0,0
2011,9,COVERAGE,Indonesia - West,IDN04,ASEO,155,55,72,7,4,0,0
2011,10,COVERAGE,Indonesia - West,IDN04,ASEO,116,17,81,10,4,0,0
2011,11,COVERAGE,Indonesia - West,IDN04,ASEO,94,46,76,7,4,0,0
2010,1,INTERNET,Indonesia - West,IDN04,ASEO,0,0,0,0,0,0,0
2010,2,INTERNET,Indonesia - West,IDN04,ASEO,0,0,0,0,0,0,0
2010,3,INTERNET,Indonesia - West,IDN04,ASEO,0,0,0,0,0,0,0
2010,4,INTERNET,Indonesia - West,IDN04,ASEO,0,0,0,0,0,0,0
2010,5,INTERNET,Indonesia - West,IDN04,ASEO,0,0,0,0,0,0,0
2010,6,INTERNET,Indonesia - West,IDN04,ASEO,0,0,0,0,0,0,0
2010,7,INTERNET,Indonesia - West,IDN04,ASEO,0,0,0,0,0,0,0
2010,8,INTERNET,Indonesia - West,IDN04,ASEO,0,0,0,0,0,0,0
2010,9,INTERNET,Indonesia - West,IDN04,ASEO,0,0,0,0,0,0,0
2010,10,INTERNET,Indonesia - West,IDN04,ASEO,0,0,0,0,0,0,0
2010,11,INTERNET,Indonesia - West,IDN04,ASEO,0,0,0,0,0,0,0
2010,12,INTERNET,Indonesia - West,IDN04,ASEO,0,0,0,0,0,0,0
2011,1,INTERNET,Indonesia - West,IDN04,ASEO,0,0,0,0,0,0,0
2011,2,INTERNET,Indonesia - West,IDN04,ASEO,0,0,0,0,0,0,0
2011,3,INTERNET,Indonesia - West,IDN04,ASEO,0,0,0,0,0,0,0
2011,4,INTERNET,Indonesia - West,IDN04,ASEO,0,0,0,0,0,0,0
2011,5,INTERNET,Indonesia - West,IDN04,ASEO,0,0,0,0,0,0,0
2011,6,INTERNET,Indonesia - West,IDN04,ASEO,0,0,0,0,0,0,0
2011,7,INTERNET,Indonesia - West,IDN04,ASEO,0,0,0,0,0,0,0
2011,8,INTERNET,Indonesia - West,IDN04,ASEO,0,0,0,0,0,0,0
2011,9,INTERNET,Indonesia - West,IDN04,ASEO,0,0,0,0,0,0,0
2011,10,INTERNET,Indonesia - West,IDN04,ASEO,0,0,0,0,0,0,0
2011,11,INTERNET,Indonesia - West,IDN04,ASEO,0,0,0,0,0,0,0
2011,12,INTERNET,Indonesia - West,IDN04,ASEO,0,0,0,0,0,0,0
2010,1,CAMPUS,Indonesia - West Java-Jakarta,IDN05,ASEO,4,1,8,8,2,0,0
2010,2,CAMPUS,Indonesia - West Java-Jakarta,IDN05,ASEO,8,0,6,12,2,0,0
2010,3,CAMPUS,Indonesia - West Java-Jakarta,IDN05,ASEO,8,0,7,16,2,0,0
2010,4,CAMPUS,Indonesia - West Java-Jakarta,IDN05,ASEO,4,0,6,12,2,0,0
2010,5,CAMPUS,Indonesia - West Java-Jakarta,IDN05,ASEO,11,0,6,12,2,0,0
2010,6,CAMPUS,Indonesia - West Java-Jakarta,IDN05,ASEO,7,4,18,4,0,0,0
2010,7,CAMPUS,Indonesia - West Java-Jakarta,IDN05,ASEO,9,4,14,1,0,0,0
2010,8,CAMPUS,Indonesia - West Java-Jakarta,IDN05,ASEO,2,1,6,0,0,0,0
2010,9,CAMPUS,Indonesia - West Java-Jakarta,IDN05,ASEO,290,118,20,29,10,0,0
2010,10,CAMPUS,Indonesia - West Java-Jakarta,IDN05,ASEO,107,42,23,26,9,0,0
2010,11,CAMPUS,Indonesia - West Java-Jakarta,IDN05,ASEO,0,0,0,0,0,0,0
2010,12,CAMPUS,Indonesia - West Java-Jakarta,IDN05,ASEO,0,0,0,0,0,0,0
2011,1,CAMPUS,Indonesia - West Java-Jakarta,IDN05,ASEO,0,0,16,1,0,0,0
2011,2,CAMPUS,Indonesia - West Java-Jakarta,IDN05,ASEO,35,17,25,11,2,0,0
2011,3,CAMPUS,Indonesia - West Java-Jakarta,IDN05,ASEO,67,31,25,11,2,0,0
2011,4,CAMPUS,Indonesia - West Java-Jakarta,IDN05,ASEO,39,11,11,12,2,0,0
2011,5,CAMPUS,Indonesia - West Java-Jakarta,IDN05,ASEO,236,96,96,139,2,0,0
2011,6,CAMPUS,Indonesia - West Java-Jakarta,IDN05,ASEO,12,2,9,7,0,0,0
2011,7,CAMPUS,Indonesia - West Java-Jakarta,IDN05,ASEO,0,0,0,0,0,0,0
2011,8,CAMPUS,Indonesia - West Java-Jakarta,IDN05,ASEO,35,10,0,3,0,0,0
2011,9,CAMPUS,Indonesia - West Java-Jakarta,IDN05,ASEO,0,0,0,3,0,0,0
2011,10,CAMPUS,Indonesia - West Java-Jakarta,IDN05,ASEO,0,0,0,3,0,0,0
2011,11,CAMPUS,Indonesia - West Java-Jakarta,IDN05,ASEO,0,0,0,3,0,0,0
2011,12,CAMPUS,Indonesia - West Java-Jakarta,IDN05,ASEO,1,1,0,7,0,0,0
2010,1,COMMUNITY,Indonesia - West Java-Jakarta,IDN05,ASEO,17,9,46,22,25,0,12
2010,2,COMMUNITY,Indonesia - West Java-Jakarta,IDN05,ASEO,9,5,38,20,27,0,12
2010,3,COMMUNITY,Indonesia - West Java-Jakarta,IDN05,ASEO,11,4,33,19,27,0,12
2010,4,COMMUNITY,Indonesia - West Java-Jakarta,IDN05,ASEO,10,5,34,19,27,0,3
2010,5,COMMUNITY,Indonesia - West Java-Jakarta,IDN05,ASEO,8,4,35,19,27,0,3
2010,6,COMMUNITY,Indonesia - West Java-Jakarta,IDN05,ASEO,196,40,25,9,15,0,0
2010,7,COMMUNITY,Indonesia - West Java-Jakarta,IDN05,ASEO,40,18,57,8,11,0,20
2010,8,COMMUNITY,Indonesia - West Java-Jakarta,IDN05,ASEO,37,7,48,6,3,0,20
2010,9,COMMUNITY,Indonesia - West Java-Jakarta,IDN05,ASEO,117,34,44,13,3,0,20
2010,10,COMMUNITY,Indonesia - West Java-Jakarta,IDN05,ASEO,64,17,32,9,3,0,21
2010,11,COMMUNITY,Indonesia - West Java-Jakarta,IDN05,ASEO,183,90,8,8,1,0,2
2010,12,COMMUNITY,Indonesia - West Java-Jakarta,IDN05,ASEO,24,4,3,0,0,0,0
2011,1,COMMUNITY,Indonesia - West Java-Jakarta,IDN05,ASEO,36,11,3,2,0,0,0
2011,2,COMMUNITY,Indonesia - West Java-Jakarta,IDN05,ASEO,8,0,0,0,0,0,0
2011,3,COMMUNITY,Indonesia - West Java-Jakarta,IDN05,ASEO,33,0,0,0,0,0,0
2011,4,COMMUNITY,Indonesia - West Java-Jakarta,IDN05,ASEO,34,12,4,61,10,0,5
2011,5,COMMUNITY,Indonesia - West Java-Jakarta,IDN05,ASEO,4,0,0,0,0,0,0
2011,6,COMMUNITY,Indonesia - West Java-Jakarta,IDN05,ASEO,9,7,7,2,2,0,1
2011,7,COMMUNITY,Indonesia - West Java-Jakarta,IDN05,ASEO,0,0,0,0,0,0,0
2011,8,COMMUNITY,Indonesia - West Java-Jakarta,IDN05,ASEO,21,0,0,0,0,0,0
2011,9,COMMUNITY,Indonesia - West Java-Jakarta,IDN05,ASEO,26,0,0,0,0,0,0
2011,10,COMMUNITY,Indonesia - West Java-Jakarta,IDN05,ASEO,12,0,0,0,0,0,0
2011,11,COMMUNITY,Indonesia - West Java-Jakarta,IDN05,ASEO,9,0,3,1,0,0,0
2010,1,COVERAGE,Indonesia - West Java-Jakarta,IDN05,ASEO,0,0,0,0,0,0,0
2010,2,COVERAGE,Indonesia - West Java-Jakarta,IDN05,ASEO,0,0,0,0,0,0,0
2010,3,COVERAGE,Indonesia - West Java-Jakarta,IDN05,ASEO,0,0,0,0,0,0,0
2010,4,COVERAGE,Indonesia - West Java-Jakarta,IDN05,ASEO,0,0,0,0,0,0,0
2010,5,COVERAGE,Indonesia - West Java-Jakarta,IDN05,ASEO,0,0,0,0,0,0,0
2010,6,COVERAGE,Indonesia - West Java-Jakarta,IDN05,ASEO,0,0,0,0,0,0,0
2010,7,COVERAGE,Indonesia - West Java-Jakarta,IDN05,ASEO,2556,30,100,60,30,0,0
2010,8,COVERAGE,Indonesia - West Java-Jakarta,IDN05,ASEO,1,0,16,0,0,0,0
2010,9,COVERAGE,Indonesia - West Java-Jakarta,IDN05,ASEO,0,0,0,0,0,0,0
2010,10,COVERAGE,Indonesia - West Java-Jakarta,IDN05,ASEO,0,0,0,0,0,0,0
2010,11,COVERAGE,Indonesia - West Java-Jakarta,IDN05,ASEO,0,0,0,0,0,0,0
2010,12,COVERAGE,Indonesia - West Java-Jakarta,IDN05,ASEO,0,0,0,0,0,0,0
2011,1,COVERAGE,Indonesia - West Java-Jakarta,IDN05,ASEO,0,0,0,0,0,0,0
2011,2,COVERAGE,Indonesia - West Java-Jakarta,IDN05,ASEO,0,0,0,0,0,0,0
2011,3,COVERAGE,Indonesia - West Java-Jakarta,IDN05,ASEO,0,0,0,0,0,0,0
2011,4,COVERAGE,Indonesia - West Java-Jakarta,IDN05,ASEO,0,0,0,0,0,0,0
2011,5,COVERAGE,Indonesia - West Java-Jakarta,IDN05,ASEO,0,0,0,0,0,0,0
2011,6,COVERAGE,Indonesia - West Java-Jakarta,IDN05,ASEO,0,0,0,0,0,0,0
2011,7,COVERAGE,Indonesia - West Java-Jakarta,IDN05,ASEO,0,0,0,0,0,0,0
2011,8,COVERAGE,Indonesia - West Java-Jakarta,IDN05,ASEO,0,0,0,0,0,0,0
2011,9,COVERAGE,Indonesia - West Java-Jakarta,IDN05,ASEO,0,0,0,0,0,0,0
2011,10,COVERAGE,Indonesia - West Java-Jakarta,IDN05,ASEO,0,0,0,0,0,0,0
2011,11,COVERAGE,Indonesia - West Java-Jakarta,IDN05,ASEO,0,0,0,0,0,0,0
2010,1,INTERNET,Indonesia - West Java-Jakarta,IDN05,ASEO,0,0,0,0,0,0,0
2010,2,INTERNET,Indonesia - West Java-Jakarta,IDN05,ASEO,0,0,0,0,0,0,0
2010,3,INTERNET,Indonesia - West Java-Jakarta,IDN05,ASEO,0,0,0,0,0,0,0
2010,4,INTERNET,Indonesia - West Java-Jakarta,IDN05,ASEO,0,0,0,0,0,0,0
2010,5,INTERNET,Indonesia - West Java-Jakarta,IDN05,ASEO,0,0,0,0,0,0,0
2010,6,INTERNET,Indonesia - West Java-Jakarta,IDN05,ASEO,0,0,0,0,0,0,0
2010,7,INTERNET,Indonesia - West Java-Jakarta,IDN05,ASEO,0,0,0,0,0,0,0
2010,8,INTERNET,Indonesia - West Java-Jakarta,IDN05,ASEO,0,0,0,0,0,0,0
2010,9,INTERNET,Indonesia - West Java-Jakarta,IDN05,ASEO,0,0,0,0,0,0,0
2010,10,INTERNET,Indonesia - West Java-Jakarta,IDN05,ASEO,0,0,0,0,0,0,0
2010,11,INTERNET,Indonesia - West Java-Jakarta,IDN05,ASEO,0,0,0,0,0,0,0
2010,12,INTERNET,Indonesia - West Java-Jakarta,IDN05,ASEO,0,0,0,0,0,0,0
2011,1,INTERNET,Indonesia - West Java-Jakarta,IDN05,ASEO,0,0,0,0,0,0,0
2011,2,INTERNET,Indonesia - West Java-Jakarta,IDN05,ASEO,0,0,0,0,0,0,0
2011,3,INTERNET,Indonesia - West Java-Jakarta,IDN05,ASEO,0,0,0,0,0,0,0
2011,4,INTERNET,Indonesia - West Java-Jakarta,IDN05,ASEO,0,0,0,0,0,0,0
2011,5,INTERNET,Indonesia - West Java-Jakarta,IDN05,ASEO,0,0,0,0,0,0,0
2011,6,INTERNET,Indonesia - West Java-Jakarta,IDN05,ASEO,0,0,0,0,0,0,0
2011,7,INTERNET,Indonesia - West Java-Jakarta,IDN05,ASEO,0,0,0,0,0,0,0
2011,8,INTERNET,Indonesia - West Java-Jakarta,IDN05,ASEO,0,0,0,0,0,0,0
2011,9,INTERNET,Indonesia - West Java-Jakarta,IDN05,ASEO,0,0,0,0,0,0,0
2011,10,INTERNET,Indonesia - West Java-Jakarta,IDN05,ASEO,0,0,0,0,0,0,0
2011,11,INTERNET,Indonesia - West Java-Jakarta,IDN05,ASEO,0,0,0,0,0,0,0
2011,12,INTERNET,Indonesia - West Java-Jakarta,IDN05,ASEO,0,0,0,0,0,0,0
2010,1,CAMPUS,India - Bangalore,IND01,SouthAsia,380,38,41,80,3,0,0
2010,2,CAMPUS,India - Bangalore,IND01,SouthAsia,84,29,28,83,3,0,0
2010,3,CAMPUS,India - Bangalore,IND01,SouthAsia,90,14,25,35,3,0,0
2010,4,CAMPUS,India - Bangalore,IND01,SouthAsia,1,0,21,56,3,0,0
2010,5,CAMPUS,India - Bangalore,IND01,SouthAsia,4,1,3,30,2,0,0
2010,6,CAMPUS,India - Bangalore,IND01,SouthAsia,15,5,19,25,2,0,0
2010,7,CAMPUS,India - Bangalore,IND01,SouthAsia,751,20,31,35,5,0,0
2010,8,CAMPUS,India - Bangalore,IND01,SouthAsia,361,38,39,32,8,0,0
2010,9,CAMPUS,India - Bangalore,IND01,SouthAsia,108,27,71,93,11,0,0
2010,10,CAMPUS,India - Bangalore,IND01,SouthAsia,66,59,67,46,10,0,0
2010,11,CAMPUS,India - Bangalore,IND01,SouthAsia,88,27,50,37,10,0,0
2010,12,CAMPUS,India - Bangalore,IND01,SouthAsia,302,19,50,49,6,0,0
2011,1,CAMPUS,India - Bangalore,IND01,SouthAsia,13,10,31,53,8,0,0
2011,2,CAMPUS,India - Bangalore,IND01,SouthAsia,32,24,33,48,9,0,0
2011,3,CAMPUS,India - Bangalore,IND01,SouthAsia,11,7,22,40,6,0,0
2011,4,CAMPUS,India - Bangalore,IND01,SouthAsia,3,1,16,23,6,0,0
2011,5,CAMPUS,India - Bangalore,IND01,SouthAsia,25,10,5,22,2,0,0
2011,6,CAMPUS,India - Bangalore,IND01,SouthAsia,27,9,0,7,2,0,0
2011,7,CAMPUS,India - Bangalore,IND01,SouthAsia,0,0,0,0,0,0,0
2010,1,COMMUNITY,India - Bangalore,IND01,SouthAsia,162,7,6,86,3,0,0
2010,2,COMMUNITY,India - Bangalore,IND01,SouthAsia,73,8,6,103,4,0,0
2010,3,COMMUNITY,India - Bangalore,IND01,SouthAsia,143,13,5,93,5,0,0
2010,4,COMMUNITY,India - Bangalore,IND01,SouthAsia,244,6,6,81,3,0,0
2010,5,COMMUNITY,India - Bangalore,IND01,SouthAsia,251,9,6,81,4,0,0
2010,6,COMMUNITY,India - Bangalore,IND01,SouthAsia,419,9,6,94,3,0,0
2010,7,COMMUNITY,India - Bangalore,IND01,SouthAsia,477,9,5,104,4,0,0
2010,8,COMMUNITY,India - Bangalore,IND01,SouthAsia,323,13,6,92,3,0,0
2010,9,COMMUNITY,India - Bangalore,IND01,SouthAsia,128,7,3,20,4,0,0
2010,10,COMMUNITY,India - Bangalore,IND01,SouthAsia,154,10,3,114,3,0,0
2010,11,COMMUNITY,India - Bangalore,IND01,SouthAsia,232,9,3,113,4,0,0
2010,12,COMMUNITY,India - Bangalore,IND01,SouthAsia,271,12,5,111,8,0,0
2011,1,COMMUNITY,India - Bangalore,IND01,SouthAsia,256,7,0,106,8,0,0
2011,2,COMMUNITY,India - Bangalore,IND01,SouthAsia,5,4,0,23,0,0,0
2011,3,COMMUNITY,India - Bangalore,IND01,SouthAsia,274,13,4,109,4,0,0
2011,4,COMMUNITY,India - Bangalore,IND01,SouthAsia,163,10,6,106,4,0,0
2011,5,COMMUNITY,India - Bangalore,IND01,SouthAsia,2,0,0,0,0,0,0
2011,6,COMMUNITY,India - Bangalore,IND01,SouthAsia,557,0,0,150,4,0,0
2011,7,COMMUNITY,India - Bangalore,IND01,SouthAsia,0,0,0,0,0,0,0
2010,1,CAMPUS,India - East Region,IND02,SouthAsia,319,118,21,223,38,0,0
2010,2,CAMPUS,India - East Region,IND02,SouthAsia,200,129,21,248,51,0,0
2010,3,CAMPUS,India - East Region,IND02,SouthAsia,330,96,40,190,24,0,0
2010,4,CAMPUS,India - East Region,IND02,SouthAsia,132,76,9,185,22,0,0
2010,5,CAMPUS,India - East Region,IND02,SouthAsia,268,126,23,184,30,0,0
2010,6,CAMPUS,India - East Region,IND02,SouthAsia,364,219,17,187,39,0,0
2010,7,CAMPUS,India - East Region,IND02,SouthAsia,308,153,17,162,39,0,0
2010,8,CAMPUS,India - East Region,IND02,SouthAsia,490,171,15,178,20,0,0
2010,9,CAMPUS,India - East Region,IND02,SouthAsia,199,119,11,178,16,0,0
2010,10,CAMPUS,India - East Region,IND02,SouthAsia,191,83,7,134,29,0,0
2010,11,CAMPUS,India - East Region,IND02,SouthAsia,133,44,11,114,28,0,0
2010,12,CAMPUS,India - East Region,IND02,SouthAsia,101,48,8,80,39,0,0
2011,1,CAMPUS,India - East Region,IND02,SouthAsia,271,279,6,104,12,0,0
2011,2,CAMPUS,India - East Region,IND02,SouthAsia,105,49,11,93,14,0,0
2011,3,CAMPUS,India - East Region,IND02,SouthAsia,211,132,14,121,13,0,0
2011,4,CAMPUS,India - East Region,IND02,SouthAsia,155,78,16,104,7,0,0
2011,5,CAMPUS,India - East Region,IND02,SouthAsia,726,148,22,96,5,0,0
2011,6,CAMPUS,India - East Region,IND02,SouthAsia,317,179,22,100,25,0,0
2011,7,CAMPUS,India - East Region,IND02,SouthAsia,167,131,13,22,0,0,0
2011,8,CAMPUS,India - East Region,IND02,SouthAsia,288,72,14,150,19,20,0
2011,9,CAMPUS,India - East Region,IND02,SouthAsia,706,91,48,226,52,23,0
2011,10,CAMPUS,India - East Region,IND02,SouthAsia,560,153,42,258,55,25,4
2011,11,CAMPUS,India - East Region,IND02,SouthAsia,231,83,73,203,27,26,2
2011,12,CAMPUS,India - East Region,IND02,SouthAsia,2792,252,58,243,29,19,2
2010,1,COMMUNITY,India - East Region,IND02,SouthAsia,0,0,0,81,39,0,0
2010,2,COMMUNITY,India - East Region,IND02,SouthAsia,18,12,0,84,39,0,0
2010,3,COMMUNITY,India - East Region,IND02,SouthAsia,0,0,0,85,40,0,0
2010,4,COMMUNITY,India - East Region,IND02,SouthAsia,30,9,0,15,28,0,0
2010,5,COMMUNITY,India - East Region,IND02,SouthAsia,25,9,0,15,28,0,0
2010,6,COMMUNITY,India - East Region,IND02,SouthAsia,14,5,0,0,28,0,0
2010,7,COMMUNITY,India - East Region,IND02,SouthAsia,21,10,0,112,25,0,0
2010,8,COMMUNITY,India - East Region,IND02,SouthAsia,25,9,0,122,24,0,0
2010,9,COMMUNITY,India - East Region,IND02,SouthAsia,42,21,0,120,24,0,0
2010,10,COMMUNITY,India - East Region,IND02,SouthAsia,47,26,0,122,24,0,0
2010,11,COMMUNITY,India - East Region,IND02,SouthAsia,30,10,0,130,26,0,0
2010,12,COMMUNITY,India - East Region,IND02,SouthAsia,584,171,0,138,26,0,0
2011,1,COMMUNITY,India - East Region,IND02,SouthAsia,28,8,0,72,68,0,0
2011,2,COMMUNITY,India - East Region,IND02,SouthAsia,24,8,0,54,73,0,0
2011,3,COMMUNITY,India - East Region,IND02,SouthAsia,330,9,0,87,59,0,0
2011,4,COMMUNITY,India - East Region,IND02,SouthAsia,129,20,1,62,65,0,0
2011,5,COMMUNITY,India - East Region,IND02,SouthAsia,49,14,1,82,59,0,0
2011,6,COMMUNITY,India - East Region,IND02,SouthAsia,18,3,1,0,0,0,0
2011,7,COMMUNITY,India - East Region,IND02,SouthAsia,22,5,2,2,0,0,0
2011,8,COMMUNITY,India - East Region,IND02,SouthAsia,3,3,0,0,0,0,0
2011,9,COMMUNITY,India - East Region,IND02,SouthAsia,22,6,0,4,8,0,0
2011,10,COMMUNITY,India - East Region,IND02,SouthAsia,8,6,1,0,3,0,0
2011,11,COMMUNITY,India - East Region,IND02,SouthAsia,49,23,5,6,15,0,0
2011,12,COMMUNITY,India - East Region,IND02,SouthAsia,23,10,1,3,1,0,0
2010,1,COVERAGE,India - East Region,IND02,SouthAsia,17393,2406,944,15,0,0,0
2010,2,COVERAGE,India - East Region,IND02,SouthAsia,18128,2771,1381,0,0,0,0
2010,3,COVERAGE,India - East Region,IND02,SouthAsia,21741,3045,1390,46,0,0,0
2010,4,COVERAGE,India - East Region,IND02,SouthAsia,17780,2581,2053,82,0,0,0
2010,5,COVERAGE,India - East Region,IND02,SouthAsia,17467,2931,2079,0,0,0,0
2010,6,COVERAGE,India - East Region,IND02,SouthAsia,14164,2716,1706,14,0,0,0
2010,7,COVERAGE,India - East Region,IND02,SouthAsia,12418,2314,1753,8,0,0,0
2010,8,COVERAGE,India - East Region,IND02,SouthAsia,11797,1919,1381,13,0,0,0
2010,9,COVERAGE,India - East Region,IND02,SouthAsia,14535,2540,1761,18,0,0,0
2010,10,COVERAGE,India - East Region,IND02,SouthAsia,15267,2634,1870,19,0,0,0
2010,11,COVERAGE,India - East Region,IND02,SouthAsia,12090,2691,1858,15,0,0,0
2010,12,COVERAGE,India - East Region,IND02,SouthAsia,5507,1033,297,0,0,0,0
2011,1,COVERAGE,India - East Region,IND02,SouthAsia,11336,2414,1672,20,0,0,0
2011,2,COVERAGE,India - East Region,IND02,SouthAsia,12350,2421,1826,74,0,0,0
2011,3,COVERAGE,India - East Region,IND02,SouthAsia,14770,2568,1863,41,0,0,0
2011,4,COVERAGE,India - East Region,IND02,SouthAsia,14282,2227,1729,97,18,0,0
2011,5,COVERAGE,India - East Region,IND02,SouthAsia,14132,2941,1775,66,0,0,0
2011,6,COVERAGE,India - East Region,IND02,SouthAsia,12917,2403,1657,71,0,0,0
2011,7,COVERAGE,India - East Region,IND02,SouthAsia,0,0,0,0,0,0,0
2011,8,COVERAGE,India - East Region,IND02,SouthAsia,388,113,28,0,0,0,0
2011,9,COVERAGE,India - East Region,IND02,SouthAsia,579,298,29,0,0,0,0
2011,10,COVERAGE,India - East Region,IND02,SouthAsia,17888,2409,2126,272,80,0,0
2011,11,COVERAGE,India - East Region,IND02,SouthAsia,20978,3391,2231,203,38,0,0
2011,12,COVERAGE,India - East Region,IND02,SouthAsia,18745,2837,2091,332,68,0,0
2011,7,INTERNET,India - East Region,IND02,SouthAsia,70,0,0,0,0,0,0
2011,8,INTERNET,India - East Region,IND02,SouthAsia,83,0,0,0,0,0,0
2011,9,INTERNET,India - East Region,IND02,SouthAsia,58,0,0,0,0,0,0
2011,10,INTERNET,India - East Region,IND02,SouthAsia,45,0,0,0,0,0,0
2011,11,INTERNET,India - East Region,IND02,SouthAsia,60,0,0,0,0,0,0
2011,12,INTERNET,India - East Region,IND02,SouthAsia,80,0,0,0,0,0,0
2010,1,CAMPUS,India - North East Region,IND03,SouthAsia,417,98,33,97,46,0,0
2010,2,CAMPUS,India - North East Region,IND03,SouthAsia,294,79,34,80,40,0,0
2010,3,CAMPUS,India - North East Region,IND03,SouthAsia,229,64,36,138,66,0,0
2010,4,CAMPUS,India - North East Region,IND03,SouthAsia,321,115,29,126,62,0,0
2010,5,CAMPUS,India - North East Region,IND03,SouthAsia,197,41,47,137,44,0,0
2010,6,CAMPUS,India - North East Region,IND03,SouthAsia,290,62,14,83,51,2,2
2010,7,CAMPUS,India - North East Region,IND03,SouthAsia,365,100,23,91,47,0,0
2010,8,CAMPUS,India - North East Region,IND03,SouthAsia,385,85,42,101,45,0,0
2010,9,CAMPUS,India - North East Region,IND03,SouthAsia,565,134,74,130,69,0,0
2010,10,CAMPUS,India - North East Region,IND03,SouthAsia,412,79,60,80,63,0,0
2010,11,CAMPUS,India - North East Region,IND03,SouthAsia,467,71,37,79,51,0,0
2010,12,CAMPUS,India - North East Region,IND03,SouthAsia,255,28,33,79,63,0,0
2011,1,CAMPUS,India - North East Region,IND03,SouthAsia,109,26,7,39,36,0,0
2011,2,CAMPUS,India - North East Region,IND03,SouthAsia,167,45,39,83,56,0,0
2011,3,CAMPUS,India - North East Region,IND03,SouthAsia,141,40,15,68,47,0,0
2011,4,CAMPUS,India - North East Region,IND03,SouthAsia,157,49,15,80,64,0,0
2011,5,CAMPUS,India - North East Region,IND03,SouthAsia,229,63,23,75,42,0,2
2011,6,CAMPUS,India - North East Region,IND03,SouthAsia,126,38,17,80,38,0,0
2011,7,CAMPUS,India - North East Region,IND03,SouthAsia,88,17,7,14,9,0,0
2011,8,CAMPUS,India - North East Region,IND03,SouthAsia,460,74,59,128,12,5,10
2011,9,CAMPUS,India - North East Region,IND03,SouthAsia,641,69,58,78,3,5,1
2011,10,CAMPUS,India - North East Region,IND03,SouthAsia,226,79,53,83,6,5,0
2011,11,CAMPUS,India - North East Region,IND03,SouthAsia,943,64,62,117,11,5,0
2011,12,CAMPUS,India - North East Region,IND03,SouthAsia,443,65,56,115,11,0,0
2010,1,COMMUNITY,India - North East Region,IND03,SouthAsia,6,3,3,17,0,0,0
2010,2,COMMUNITY,India - North East Region,IND03,SouthAsia,11,2,6,19,0,0,0
2010,3,COMMUNITY,India - North East Region,IND03,SouthAsia,24,6,6,10,0,0,0
2010,4,COMMUNITY,India - North East Region,IND03,SouthAsia,6,2,4,10,0,0,0
2010,5,COMMUNITY,India - North East Region,IND03,SouthAsia,2,0,4,10,0,0,0
2010,6,COMMUNITY,India - North East Region,IND03,SouthAsia,0,0,4,10,0,0,0
2010,7,COMMUNITY,India - North East Region,IND03,SouthAsia,2,1,0,9,0,0,0
2010,8,COMMUNITY,India - North East Region,IND03,SouthAsia,5,2,3,0,0,0,0
2010,9,COMMUNITY,India - North East Region,IND03,SouthAsia,4,1,0,7,0,0,0
2010,10,COMMUNITY,India - North East Region,IND03,SouthAsia,6,1,2,8,0,0,0
2010,11,COMMUNITY,India - North East Region,IND03,SouthAsia,10,5,3,8,0,0,0
2010,12,COMMUNITY,India - North East Region,IND03,SouthAsia,19,7,4,8,0,0,0
2011,1,COMMUNITY,India - North East Region,IND03,SouthAsia,0,0,0,0,0,0,0
2011,2,COMMUNITY,India - North East Region,IND03,SouthAsia,0,0,0,0,0,0,0
2011,3,COMMUNITY,India - North East Region,IND03,SouthAsia,0,0,0,0,0,0,0
2011,4,COMMUNITY,India - North East Region,IND03,SouthAsia,0,0,0,0,0,0,0
2011,5,COMMUNITY,India - North East Region,IND03,SouthAsia,0,0,0,0,0,0,0
2011,6,COMMUNITY,India - North East Region,IND03,SouthAsia,0,0,0,0,0,0,0
2011,7,COMMUNITY,India - North East Region,IND03,SouthAsia,0,0,0,0,0,0,0
2011,8,COMMUNITY,India - North East Region,IND03,SouthAsia,22,53,3,1,0,0,0
2011,9,COMMUNITY,India - North East Region,IND03,SouthAsia,57,7,3,1,0,0,0
2011,10,COMMUNITY,India - North East Region,IND03,SouthAsia,20,5,3,0,0,0,0
2011,11,COMMUNITY,India - North East Region,IND03,SouthAsia,25,7,5,1,0,0,0
2011,12,COMMUNITY,India - North East Region,IND03,SouthAsia,28,16,5,2,3,0,0
2010,1,COVERAGE,India - North East Region,IND03,SouthAsia,3551,112,55,0,0,0,0
2010,2,COVERAGE,India - North East Region,IND03,SouthAsia,3307,225,97,10,0,0,0
2010,3,COVERAGE,India - North East Region,IND03,SouthAsia,4711,306,162,22,0,0,0
2010,4,COVERAGE,India - North East Region,IND03,SouthAsia,5244,240,106,28,0,0,0
2010,5,COVERAGE,India - North East Region,IND03,SouthAsia,8489,233,129,32,0,0,0
2010,6,COVERAGE,India - North East Region,IND03,SouthAsia,13772,359,259,0,0,0,0
2010,7,COVERAGE,India - North East Region,IND03,SouthAsia,132,5,0,0,0,0,0
2010,8,COVERAGE,India - North East Region,IND03,SouthAsia,4828,576,339,0,0,0,0
2010,9,COVERAGE,India - North East Region,IND03,SouthAsia,4160,315,337,1,0,0,0
2010,10,COVERAGE,India - North East Region,IND03,SouthAsia,2948,480,313,162,0,0,0
2010,11,COVERAGE,India - North East Region,IND03,SouthAsia,8530,489,656,191,0,0,0
